# 🚨
# 🚨 Source: https://download.geonames.org/export/dump/hierarchy.zip::hierarchy.txt
# 🚨
3489940	3488222	ADM
203312	206938	ADM
203312	11288213	ADM
2434508	8604857	ADM
3580718	10375972	ADM
7909807	408647	ADM
617790	618142	ADM
433561	434147	ADM
241170	241439	ADM
718075	862974	ADM
718075	863835	ADM
239880	2385836	ADM
2400553	2397141	ADM
2400553	2397842	ADM
2400553	2400454	ADM
2403846	2403745	ADM
2413451	2412716	ADM
337996	444183	ADM
690791	694422	ADM
934292	448254	ADM
2453866	2451477	ADM
1227603	1227618	ADM
2589581	2476893	ADM
2434508	2427315	ADM
1269750	1259424	ADM
1227603	8133521	ADM
732800	730436	ADM
1605651	1605277	ADM
1605651	1608451	ADM
1605651	1150489	ADM
1605651	1153080	ADM
1605651	1621034	ADM
1605651	1608132	ADM
1605651	1610468	ADM
1605651	1607551	ADM
1605651	1604869	ADM
1605651	1605214	ADM
1605651	1606146	ADM
1605651	1607736	ADM
1605651	1607758	ADM
1605651	1609031	ADM
1605651	1609070	ADM
1605651	1150532	ADM
1605651	1152472	ADM
1605651	1153555	ADM
1605651	1611108	ADM
1605651	1611268	ADM
1605651	1611406	ADM
1605651	1606417	ADM
1605651	1611415	ADM
1605651	1611438	ADM
1605651	1611452	ADM
1605651	1606032	ADM
1605651	1606238	ADM
1605651	1606789	ADM
1605651	1607000	ADM
1605651	1607707	ADM
1605651	1607724	ADM
1605651	1607778	ADM
1605651	1607976	ADM
1605651	1608408	ADM
1605651	1608526	ADM
1605651	1608530	ADM
1605651	1608595	ADM
1605651	1906687	ADM
1605651	1150514	ADM
2363686	2597439	ADM
2363686	2364205	ADM
2363686	2364370	ADM
2363686	2365173	ADM
2363686	2367237	ADM
1218197	162181	ADM
1218197	1219651	ADM
1218197	162152	ADM
1218197	601465	ADM
1218197	1218666	ADM
3425505	11839537	ADM
203312	11288214	ADM
1814991	2036115	ADM
933860	933840	ADM
203312	216141	ADM
3469034	3471168	ADM
1643084	12503513	ADM
2264397	2593105	ADM
3439705	3440780	ADM
3439705	3442584	ADM
3439705	3443025	ADM
3439705	3440033	ADM
3439705	3441890	ADM
3439705	3442007	ADM
3439705	3442720	ADM
3439705	3443173	ADM
3439705	3439780	ADM
2186224	6612108	ADM
2186224	2181872	ADM
2186224	2182501	ADM
2186224	2187304	ADM
2186224	2190146	ADM
4566966	4563921	ADM
4566966	4564134	ADM
1522867	1517381	ADM
1522867	607847	ADM
1522867	1518003	ADM
1522867	608879	ADM
1522867	1521406	ADM
1522867	1521671	ADM
1522867	1523401	ADM
1522867	1524444	ADM
1527747	1527297	ADM
690791	689064	ADM
690791	692196	ADM
690791	695592	ADM
690791	702549	ADM
690791	703447	ADM
690791	706482	ADM
690791	709716	ADM
1527747	1538652	ADM
614540	865543	ADM
337996	12902784	ADM
337996	444187	ADM
5854968	5854936	ADM
4031074	4031112	ADM
337996	8299784	ADM
337996	444185	ADM
718075	863838	ADM
2309096	2566983	ADM
3194884	3197537	ADM
3190538	3197752	ADM
3190538	3199296	ADM
732800	864554	ADM
4034894	4034977	ADM
3576468	3576794	ADM
149590	11124984	ADM
3175395	3177401	ADM
3573511	11205389	ADM
4034894	4035425	ADM
1522867	1537162	ADM
1562822	13494347	ADM
1562822	13494344	ADM
1562822	1577954	ADM
1562822	1567643	ADM
1562822	1576632	ADM
1562822	1566165	ADM
1562822	13494356	ADM
1562822	13494357	ADM
1562822	13494361	ADM
1562822	13494360	ADM
